time,temperature,humidity,vibration,spoilage,remaining_hours
7886,6.3,72.04,3.13,1,7.2
7887,6.2,71.4,3.34,0,7.2
7888,6.12,71.48,3.48,1,7.2
7889,5.93,72.33,3.66,0,7.2
7890,5.97,71.68,3.72,0,7.2
7891,6.3,71.78,3.63,0,7.2
7892,6.56,71.3,3.55,0,7.2
7893,6.44,71.45,3.58,1,7.2
7894,6.86,71.26,3.56,0,7.2
7895,7.21,71.54,3.59,1,7.2
7896,6.62,71.54,3.66,0,7.2
7897,6.72,71.86,3.65,1,7.2
7898,6.4,71.17,3.76,1,7.2
7899,6.27,71.16,3.8,1,7.2
7900,9.98,73.75,3.49,1,2.4
7901,10.26,74.06,3.44,1,2.4
7902,9.85,73.61,3.38,1,2.4
7903,9.79,73.99,3.48,1,2.4
7904,10.32,74.2,3.33,1,2.4
7905,10.05,74.08,3.44,1,2.4
7906,10.23,73.7,3.33,1,2.4
7907,10.04,73.09,3.32,1,2.4
7908,10.18,73.23,3.27,1,2.4
7909,10.18,72.58,3.2,1,2.4
7910,10.28,73.71,3.34,1,2.4
7911,9.89,74.13,3.35,1,2.4
7912,9.95,75.4,3.3,1,2.4
7913,10.1,75.79,3.23,1,2.4
7914,9.48,75.12,3.26,1,2.4
7915,9.75,75.39,3.31,1,2.4
7916,9.85,74.98,3.31,1,2.4
7917,10.03,75.22,3.47,1,2.4
7918,9.86,74.93,3.4,1,2.4
7919,9.04,75.24,3.4,1,2.4
7920,8.97,74.83,3.46,1,2.4
7921,8.97,75.61,3.46,1,2.4
7922,9.1,76.39,3.43,1,2.4
7923,8.97,77.11,3.27,1,2.4
7924,8.89,76.96,3.19,1,2.4
7925,9.05,76.68,3.2,1,2.4
7926,8.77,76.82,3.41,1,2.4
7927,8.75,76.82,3.29,1,2.4
7928,9.01,76.77,3.33,1,2.4
7929,9.29,76.68,3.43,1,2.4
7930,9.62,76.85,3.45,1,2.4
7931,9.62,77.13,3.5,1,2.4
7932,9.2,76.8,3.6,1,2.4
7933,9.27,76.69,3.77,1,2.4
7934,9.51,77.23,3.75,1,2.4
7935,9.63,77.19,3.65,1,2.4
7936,9.69,77.16,3.64,1,2.4
7937,9.99,77.1,3.65,1,2.4
7938,10.02,77.36,3.68,1,2.4
7939,10.23,76.71,3.69,1,2.4
7940,10.19,76.06,3.55,1,2.4
7941,10.01,75.73,3.52,1,2.4
7942,10.04,75.98,3.4,1,2.4
7943,9.77,75.54,3.39,1,2.4
7944,9.78,76.04,3.3,1,2.4
7945,10.01,75.3,3.3,1,2.4
7946,10.18,75.62,3.47,1,2.4
7947,10.89,75.82,3.34,1,2.4
7948,12.04,76.39,3.44,1,2.4
7949,11.91,76.33,3.36,1,2.4
7950,6.12,67.59,1.74,0,7.2
7951,6.15,67.93,1.55,0,7.2
7952,6.09,68.3,1.87,1,7.2
7953,5.82,67.54,1.9,0,7.2
7954,5.98,68.81,1.97,0,7.2
7955,5.72,68.42,1.88,0,7.2
7956,5.18,68.34,1.88,0,12.0
7957,5.19,67.61,1.91,0,12.0
7958,4.9,67.49,1.84,0,12.0
7959,5.24,67.15,1.97,0,12.0
7960,5.28,67.36,1.98,0,12.0
7961,5.03,67.56,1.94,0,12.0
7962,5.12,67.87,2.13,0,12.0
7963,5.26,68.34,2.2,0,12.0
7964,5.2,68.68,2.18,0,12.0
7965,5.07,68.14,2.25,0,12.0
7966,4.9,68.45,2.25,0,12.0
7967,4.82,68.02,2.38,0,12.0
7968,4.7,68.81,2.3,0,12.0
7969,5.15,68.86,2.38,0,12.0
7970,4.76,68.2,2.41,0,12.0
7971,4.46,68.87,2.45,0,12.0
7972,4.26,68.41,2.42,0,12.0
7973,4.09,68.66,2.41,0,12.0
7974,4.44,68.97,2.32,0,12.0
7975,4.32,68.54,2.24,0,12.0
7976,3.78,69.01,2.37,0,12.0
7977,3.48,68.47,2.42,0,12.0
7978,3.24,69.1,2.35,0,12.0
7979,2.59,69.04,2.29,0,12.0
7980,2.64,68.86,2.35,0,12.0
7981,2.77,69.03,2.37,0,12.0
7982,2.77,68.33,2.41,0,12.0
7983,2.98,68.5,2.39,0,12.0
7984,3.16,68.62,2.46,0,12.0
7985,3.14,67.91,2.44,0,12.0
7986,2.85,67.67,2.45,0,12.0
7987,3.15,68.01,2.47,0,12.0
7988,3.52,68.03,2.49,0,12.0
7989,3.41,67.5,2.54,0,12.0
7990,2.94,67.03,2.56,0,12.0
7991,2.68,67.04,2.58,0,12.0
7992,2.52,67.07,2.58,0,12.0
7993,2.17,67.34,2.38,0,12.0
7994,2.74,67.61,2.48,0,12.0
7995,2.94,67.59,2.4,0,12.0
7996,2.93,68.0,2.32,0,12.0
7997,2.97,67.1,2.24,0,12.0
7998,2.72,67.94,2.11,0,12.0
7999,2.84,68.74,2.21,0,12.0
8000,7.26,78.65,1.45,0,7.2
8001,7.37,78.78,1.55,1,7.2
8002,8.05,79.78,1.55,0,7.2
8003,8.04,79.45,1.53,0,7.2
8004,7.81,79.62,1.37,0,7.2
8005,7.45,78.88,1.31,1,7.2
8006,7.27,79.28,1.51,0,7.2
8007,6.75,79.03,1.44,1,7.2
8008,6.8,79.32,1.58,0,7.2
8009,7.52,79.4,1.7,0,7.2
8010,7.72,78.82,1.78,0,7.2
8011,7.59,78.61,1.71,0,7.2
8012,7.67,78.82,1.68,0,7.2
8013,7.76,78.87,1.85,0,7.2
8014,7.55,78.16,1.91,1,7.2
8015,7.85,78.3,1.86,0,7.2
8016,8.31,78.81,1.8,0,7.2
8017,8.29,77.75,1.82,0,7.2
8018,7.97,77.96,1.83,0,7.2
8019,8.26,77.64,2.05,1,7.2
8020,8.14,77.66,1.97,0,7.2
8021,8.22,77.56,1.92,0,7.2
8022,7.5,76.84,2.04,0,7.2
8023,7.52,77.06,2.02,0,7.2
8024,7.9,76.74,1.94,1,7.2
8025,7.33,76.77,1.86,0,7.2
8026,7.83,76.91,1.89,0,7.2
8027,8.37,76.44,1.95,1,7.2
8028,8.5,76.1,1.95,1,7.2
8029,8.61,76.12,1.99,1,2.4
8030,8.11,76.18,2.03,0,7.2
8031,7.9,76.2,2.12,0,7.2
8032,7.68,75.92,2.04,1,7.2
8033,7.45,76.16,2.08,1,7.2
8034,7.58,77.25,2.17,0,7.2
8035,7.27,76.54,2.18,0,7.2
8036,7.2,76.49,2.04,0,7.2
8037,7.2,75.71,1.91,1,7.2
8038,7.54,75.82,1.87,0,7.2
8039,7.25,76.44,2.0,0,7.2
8040,7.47,76.02,1.99,0,7.2
8041,7.63,75.59,1.9,1,7.2
8042,7.65,75.63,1.78,0,7.2
8043,7.94,75.43,1.76,0,7.2
8044,7.8,75.48,1.73,1,7.2
8045,7.46,75.31,1.71,0,7.2
8046,6.87,74.87,1.64,1,7.2
8047,7.12,74.55,1.51,0,7.2
8048,7.42,74.17,1.61,1,7.2
8049,7.35,74.2,1.72,0,7.2
8050,10.15,69.02,2.55,1,2.4
8051,10.31,69.65,2.43,1,2.4
8052,10.58,69.66,2.39,1,2.4
8053,10.24,69.96,2.3,1,2.4
8054,10.39,70.93,2.4,1,2.4
8055,10.81,70.57,2.48,1,2.4
8056,10.47,70.45,2.65,1,2.4
8057,10.29,71.01,2.75,1,2.4
8058,10.61,70.37,2.8,1,2.4
8059,10.56,70.92,2.64,1,2.4
8060,10.67,71.03,2.44,1,2.4
8061,10.41,70.12,2.37,1,2.4
8062,10.57,70.21,2.38,1,2.4
8063,10.26,70.77,2.38,1,2.4
8064,10.27,71.24,2.28,1,2.4
8065,10.34,71.46,2.23,1,2.4
8066,10.53,71.7,2.22,1,2.4
8067,10.49,71.96,2.3,1,2.4
8068,10.51,72.52,2.36,1,2.4
8069,9.98,71.81,2.48,1,2.4
8070,9.9,71.9,2.6,1,2.4
8071,9.9,71.92,2.51,1,2.4
8072,10.01,72.21,2.45,1,2.4
8073,9.73,73.52,2.44,1,2.4
8074,9.53,73.87,2.44,1,2.4
8075,9.2,74.12,2.35,1,2.4
8076,9.68,74.36,2.32,1,2.4
8077,9.71,74.82,2.34,1,2.4
8078,10.35,75.38,2.39,1,2.4
8079,10.06,75.31,2.44,1,2.4
8080,9.82,75.96,2.34,1,2.4
8081,9.63,75.68,2.42,1,2.4
8082,9.38,74.78,2.52,1,2.4
8083,9.25,74.24,2.45,1,2.4
8084,9.77,73.91,2.44,1,2.4
8085,9.63,73.3,2.36,1,2.4
8086,9.24,73.77,2.37,1,2.4
8087,9.99,73.42,2.29,1,2.4
8088,10.45,73.95,2.33,1,2.4
8089,10.11,74.82,2.32,1,2.4
8090,9.98,75.39,2.32,1,2.4
8091,9.63,75.41,2.24,1,2.4
8092,8.73,74.97,2.19,1,2.4
8093,8.38,75.26,2.11,0,7.2
8094,7.94,75.65,2.16,0,7.2
8095,8.56,75.22,2.34,1,2.4
8096,8.73,75.62,2.44,1,2.4
8097,8.76,75.68,2.57,1,2.4
8098,8.8,75.32,2.63,1,2.4
8099,8.16,75.98,2.76,0,7.2
8100,11.59,71.17,3.77,1,2.4
8101,11.65,71.13,3.64,1,2.4
8102,12.12,70.96,3.8,1,2.4
8103,11.8,71.44,3.93,1,2.4
8104,12.18,71.64,4.03,1,2.4
8105,12.32,71.13,4.07,1,2.4
8106,11.99,70.51,4.1,1,2.4
8107,11.81,71.31,4.27,1,2.4
8108,12.64,70.63,4.16,1,2.4
8109,12.9,70.47,4.09,1,2.4
8110,12.78,70.43,4.15,1,2.4
8111,12.24,70.64,4.13,1,2.4
8112,12.0,71.33,4.09,1,2.4
8113,11.9,71.19,4.25,1,2.4
8114,11.93,71.16,4.33,1,2.4
8115,11.26,71.26,4.36,1,2.4
8116,11.51,71.4,4.24,1,2.4
8117,11.01,71.72,4.19,1,2.4
8118,10.91,71.29,4.2,1,2.4
8119,10.89,70.68,4.27,1,2.4
8120,10.68,71.4,4.29,1,2.4
8121,10.65,70.64,4.35,1,2.4
8122,10.64,70.73,4.48,1,2.4
8123,10.9,71.28,4.24,1,2.4
8124,10.84,70.49,4.29,1,2.4
8125,10.27,71.02,4.44,1,2.4
8126,10.22,71.19,4.6,1,2.4
8127,10.84,72.03,4.65,1,2.4
8128,11.33,71.55,4.58,1,2.4
8129,11.61,71.56,4.65,1,2.4
8130,11.88,72.03,4.47,1,2.4
8131,12.09,71.71,4.49,1,2.4
8132,11.95,71.5,4.43,1,2.4
8133,12.18,71.41,4.4,1,2.4
8134,12.08,71.71,4.32,1,2.4
8135,12.56,71.38,4.27,1,2.4
8136,12.56,71.62,4.26,1,2.4
8137,12.49,72.16,4.03,1,2.4
8138,12.32,71.75,3.99,1,2.4
8139,12.74,71.41,3.98,1,2.4
8140,12.9,71.01,3.75,1,2.4
8141,12.14,71.68,3.8,1,2.4
8142,12.04,71.51,3.71,1,2.4
8143,12.09,71.87,3.62,1,2.4
8144,12.16,71.44,3.61,1,2.4
8145,12.0,71.89,3.61,1,2.4
8146,11.65,71.85,3.71,1,2.4
8147,11.29,71.71,3.67,1,2.4
8148,11.35,71.61,3.71,1,2.4
8149,11.14,71.52,3.69,1,2.4
8150,7.36,73.51,1.9,0,7.2
8151,6.99,72.77,1.81,1,7.2
8152,6.92,72.27,1.86,0,7.2
8153,6.74,73.06,1.8,0,7.2
8154,7.07,72.44,1.86,1,7.2
8155,6.85,71.92,1.83,0,7.2
8156,6.36,71.75,1.76,1,7.2
8157,6.49,72.47,1.68,1,7.2
8158,6.7,72.57,1.75,0,7.2
8159,6.66,73.43,1.71,0,7.2
8160,6.45,74.08,1.76,0,7.2
8161,5.98,74.27,1.84,0,7.2
8162,6.36,74.65,1.85,0,7.2
8163,6.46,75.07,1.83,1,7.2
8164,6.53,74.83,1.73,0,7.2
8165,6.56,75.14,1.64,0,7.2
8166,6.13,75.12,1.65,1,7.2
8167,6.5,75.04,1.64,0,7.2
8168,6.23,75.76,1.63,0,7.2
8169,6.17,75.81,1.42,1,7.2
8170,5.84,76.18,1.48,1,7.2
8171,5.47,75.96,1.42,0,12.0
8172,5.51,76.75,1.39,1,7.2
8173,4.96,76.6,1.55,0,12.0
8174,4.35,76.96,1.63,0,12.0
8175,4.12,75.81,1.71,0,12.0
8176,4.22,76.52,1.65,0,12.0
8177,4.27,75.68,1.72,0,12.0
8178,3.81,75.66,1.62,0,12.0
8179,3.91,75.56,1.6,0,12.0
8180,3.89,75.58,1.74,0,12.0
8181,4.03,75.24,1.68,0,12.0
8182,4.34,74.7,1.68,0,12.0
8183,3.83,74.65,1.57,0,12.0
8184,3.64,74.74,1.63,0,12.0
8185,3.42,75.3,1.51,0,12.0
8186,3.66,75.09,1.6,0,12.0
8187,3.53,74.74,1.67,0,12.0
8188,3.66,74.47,1.72,0,12.0
8189,3.62,74.55,1.75,0,12.0
8190,3.2,74.55,1.61,0,12.0
8191,2.89,74.49,1.7,0,12.0
8192,2.82,74.32,1.66,0,12.0
8193,2.94,73.76,1.52,0,12.0
8194,3.34,73.96,1.45,0,12.0
8195,3.15,73.69,1.32,0,12.0
8196,3.06,73.7,1.45,0,12.0
8197,3.09,74.07,1.42,0,12.0
8198,2.95,74.07,1.51,0,12.0
8199,2.77,74.18,1.53,0,12.0
8200,9.99,71.93,2.82,1,2.4
8201,9.75,71.39,2.87,1,2.4
8202,10.11,71.21,2.81,1,2.4
8203,9.99,70.66,2.68,1,2.4
8204,9.49,69.99,2.84,1,2.4
8205,9.29,68.52,2.78,1,2.4
8206,8.81,68.55,2.78,1,2.4
8207,8.83,68.53,2.74,1,2.4
8208,8.39,68.49,2.84,0,7.2
8209,8.93,69.06,2.87,1,2.4
8210,9.18,68.43,2.84,1,2.4
8211,8.98,68.95,2.89,1,2.4
8212,9.29,68.64,2.77,1,2.4
8213,9.69,68.65,2.88,1,2.4
8214,9.67,69.75,3.0,1,2.4
8215,9.62,69.76,3.0,1,2.4
8216,9.28,69.52,2.94,1,2.4
8217,9.35,69.11,2.93,1,2.4
8218,9.24,69.15,3.08,1,2.4
8219,9.57,68.5,3.07,1,2.4
8220,9.48,68.17,3.29,1,2.4
8221,9.32,67.94,3.46,1,2.4
8222,9.61,67.72,3.54,1,2.4
8223,9.54,67.64,3.46,1,2.4
8224,8.81,66.92,3.35,1,2.4
8225,8.93,67.0,3.45,1,2.4
8226,8.57,67.89,3.62,1,2.4
8227,8.58,67.55,3.56,1,2.4
8228,8.64,68.49,3.55,1,2.4
8229,8.17,69.44,3.51,0,7.2
8230,8.7,70.16,3.56,1,2.4
8231,8.79,69.19,3.49,1,2.4
8232,8.7,68.83,3.45,1,2.4
8233,9.09,68.56,3.42,1,2.4
8234,9.31,67.85,3.33,1,2.4
8235,9.09,67.87,3.3,1,2.4
8236,9.0,67.54,3.19,1,2.4
8237,9.18,67.37,3.25,1,2.4
8238,8.84,67.04,3.23,1,2.4
8239,8.81,67.42,3.19,1,2.4
8240,9.03,67.61,3.18,1,2.4
8241,8.74,67.98,3.08,1,2.4
8242,8.74,67.96,3.06,1,2.4
8243,8.62,67.55,2.9,1,2.4
8244,9.04,67.3,2.89,1,2.4
8245,9.0,67.85,3.08,1,2.4
8246,9.05,67.77,2.97,1,2.4
8247,8.62,66.88,2.89,1,2.4
8248,7.99,67.42,2.93,0,7.2
8249,7.91,66.91,3.06,0,7.2
8250,2.44,79.79,0.87,0,12.0
8251,2.35,79.8,0.87,0,12.0
8252,2.54,79.09,0.83,0,12.0
8253,2.21,79.16,0.75,0,12.0
8254,2.5,78.96,0.69,0,12.0
8255,2.25,79.08,0.57,0,12.0
8256,2.22,79.03,0.51,0,12.0
8257,2.28,78.79,0.54,0,12.0
8258,2.12,78.42,0.57,0,12.0
8259,2.36,79.85,0.53,0,12.0
8260,2.59,79.63,0.61,0,12.0
8261,2.98,79.69,0.68,0,12.0
8262,3.12,79.7,0.64,0,12.0
8263,3.01,79.04,0.74,0,12.0
8264,3.57,78.33,0.85,0,12.0
8265,3.56,78.01,0.86,0,12.0
8266,3.32,78.13,0.83,0,12.0
8267,3.22,78.72,0.66,0,12.0
8268,3.05,77.73,0.67,0,12.0
8269,2.9,77.37,0.7,0,12.0
8270,3.08,77.96,0.99,0,12.0
8271,2.91,77.62,0.99,0,12.0
8272,2.94,78.49,1.04,0,12.0
8273,2.65,77.99,1.11,0,12.0
8274,2.59,78.69,1.16,0,12.0
8275,2.28,78.11,1.2,0,12.0
8276,2.18,78.68,1.23,0,12.0
8277,2.27,78.06,1.18,0,12.0
8278,2.26,77.12,1.25,0,12.0
8279,2.51,76.86,1.37,0,12.0
8280,2.88,77.12,1.37,0,12.0
8281,3.18,76.38,1.37,0,12.0
8282,2.93,76.05,1.42,0,12.0
8283,2.68,75.28,1.64,0,12.0
8284,2.5,74.86,1.76,0,12.0
8285,2.32,74.22,1.67,0,12.0
8286,2.19,73.69,1.58,0,12.0
8287,2.06,74.17,1.79,0,12.0
8288,2.39,74.06,1.65,0,12.0
8289,2.6,73.55,1.61,0,12.0
8290,3.09,74.4,1.63,0,12.0
8291,3.45,75.0,1.7,0,12.0
8292,3.37,74.72,1.7,0,12.0
8293,2.99,74.48,1.76,0,12.0
8294,2.8,75.25,1.79,0,12.0
8295,3.03,75.15,1.85,0,12.0
8296,2.7,75.36,1.9,0,12.0
8297,3.08,74.35,1.83,0,12.0
8298,2.55,73.93,1.82,0,12.0
8299,2.72,75.06,1.96,0,12.0
8300,13.67,65.58,3.11,1,2.4
8301,13.57,65.59,3.1,1,2.4
8302,13.83,65.83,3.17,1,2.4
8303,13.42,65.9,3.14,1,2.4
8304,13.85,65.99,3.07,1,2.4
8305,14.11,66.27,2.99,1,2.4
8306,14.01,66.11,3.11,1,2.4
8307,14.07,66.47,3.06,1,2.4
8308,14.17,67.12,3.03,1,2.4
8309,14.2,66.44,2.95,1,2.4
8310,14.1,65.91,3.08,1,2.4
8311,13.85,66.3,3.1,1,2.4
8312,13.86,67.05,2.88,1,2.4
8313,13.8,66.51,2.68,1,2.4
8314,13.44,66.52,2.61,1,2.4
8315,13.71,66.41,2.58,1,2.4
8316,13.61,66.36,2.53,1,2.4
8317,13.36,66.85,2.47,1,2.4
8318,13.24,67.07,2.5,1,2.4
8319,12.98,67.45,2.56,1,2.4
8320,13.03,67.23,2.52,1,2.4
8321,12.97,66.61,2.51,1,2.4
8322,13.24,67.05,2.47,1,2.4
8323,13.56,68.01,2.44,1,2.4
8324,13.76,66.87,2.32,1,2.4
8325,13.79,66.37,2.52,1,2.4
8326,13.97,66.85,2.52,1,2.4
8327,13.67,66.59,2.54,1,2.4
8328,13.48,66.93,2.61,1,2.4
8329,13.48,66.02,2.79,1,2.4
8330,13.42,67.37,2.85,1,2.4
8331,13.35,67.6,2.65,1,2.4
8332,13.66,68.88,2.44,1,2.4
8333,13.57,68.83,2.53,1,2.4
8334,14.21,69.02,2.74,1,2.4
8335,14.26,69.24,2.77,1,2.4
8336,14.62,69.03,2.86,1,2.4
8337,14.25,68.89,2.79,1,2.4
8338,14.28,68.73,2.91,1,2.4
8339,14.02,67.87,2.77,1,2.4
8340,14.31,67.38,2.81,1,2.4
8341,14.23,67.79,2.79,1,2.4
8342,15.0,68.74,2.76,1,2.4
8343,14.86,70.31,2.65,1,2.4
8344,14.85,70.32,2.65,1,2.4
8345,14.33,70.57,2.55,1,2.4
8346,14.76,69.84,2.56,1,2.4
8347,14.09,68.76,2.47,1,2.4
8348,13.88,69.5,2.47,1,2.4
8349,14.27,69.31,2.53,1,2.4
8350,7.25,72.48,1.83,0,7.2
8351,7.29,72.39,1.97,0,7.2
8352,7.36,72.57,1.93,1,7.2
8353,6.98,72.38,1.98,0,7.2
8354,7.02,73.01,2.09,0,7.2
8355,7.17,72.54,1.98,0,7.2
8356,7.35,72.21,1.98,1,7.2
8357,7.35,72.07,1.94,1,7.2
8358,7.49,71.74,1.61,1,7.2
8359,7.3,71.64,1.54,0,7.2
8360,7.14,71.29,1.54,0,7.2
8361,7.29,71.8,1.65,0,7.2
8362,6.91,71.2,1.71,0,7.2
8363,7.31,70.97,1.97,0,7.2
8364,7.52,70.77,1.86,1,7.2
8365,7.14,70.61,2.04,1,7.2
8366,6.88,69.65,1.89,1,7.2
8367,6.27,70.03,1.83,0,7.2
8368,6.32,69.21,1.82,1,7.2
8369,6.29,68.73,1.88,1,7.2
8370,6.43,68.48,2.02,0,7.2
8371,6.68,69.35,1.95,1,7.2
8372,6.41,68.48,1.97,0,7.2
8373,7.11,69.36,1.84,0,7.2
8374,7.03,69.85,1.8,0,7.2
8375,6.86,69.27,1.92,1,7.2
8376,6.63,69.06,1.7,0,7.2
8377,6.32,69.51,1.8,0,7.2
8378,6.02,70.23,1.82,1,7.2
8379,5.94,69.57,1.91,0,7.2
8380,5.88,69.79,1.97,0,7.2
8381,6.25,69.94,1.97,0,7.2
8382,6.85,70.16,2.11,0,7.2
8383,5.84,69.89,2.22,1,7.2
8384,6.48,69.79,2.22,0,7.2
8385,6.18,69.5,2.2,1,7.2
8386,6.5,69.82,2.32,1,7.2
8387,6.47,69.18,2.17,0,7.2
8388,6.34,68.08,2.09,0,7.2
8389,6.64,68.12,1.98,0,7.2
8390,6.54,69.03,1.81,0,7.2
8391,6.61,68.54,1.88,1,7.2
8392,6.76,67.91,1.89,1,7.2
8393,7.43,68.35,1.86,0,7.2
8394,7.15,68.15,2.02,0,7.2
8395,7.53,68.48,2.06,1,7.2
8396,7.29,67.93,1.94,0,7.2
8397,7.14,68.16,1.98,1,7.2
8398,6.84,68.41,2.01,1,7.2
8399,6.67,68.11,1.98,0,7.2
8400,11.37,73.06,3.08,1,2.4
8401,11.8,72.75,2.91,1,2.4
8402,12.07,72.1,2.97,1,2.4
8403,11.79,71.88,3.0,1,2.4
8404,11.89,71.93,3.15,1,2.4
8405,12.4,72.83,3.13,1,2.4
8406,12.43,73.52,3.06,1,2.4
8407,12.3,73.53,3.06,1,2.4
8408,12.22,73.06,3.15,1,2.4
8409,12.1,73.14,3.15,1,2.4
8410,12.3,73.37,3.12,1,2.4
8411,12.18,73.31,3.01,1,2.4
8412,11.94,73.58,3.04,1,2.4
8413,11.65,73.52,2.88,1,2.4
8414,11.69,73.35,3.09,1,2.4
8415,11.86,72.87,3.0,1,2.4
8416,12.06,73.31,3.18,1,2.4
8417,12.4,73.55,3.32,1,2.4
8418,12.43,73.57,3.2,1,2.4
8419,12.88,73.63,3.19,1,2.4
8420,12.64,74.24,3.29,1,2.4
8421,12.37,74.5,3.37,1,2.4
8422,11.99,74.82,3.42,1,2.4
8423,12.18,75.81,3.71,1,2.4
8424,12.55,75.94,3.78,1,2.4
8425,12.68,77.12,3.79,1,2.4
8426,12.56,77.39,4.0,1,2.4
8427,12.27,77.06,3.93,1,2.4
8428,11.91,76.58,4.02,1,2.4
8429,11.97,75.94,4.09,1,2.4
8430,12.08,76.41,4.03,1,2.4
8431,11.71,76.75,4.11,1,2.4
8432,11.38,76.87,4.05,1,2.4
8433,11.67,77.2,4.17,1,2.4
8434,11.42,76.86,4.13,1,2.4
8435,11.26,77.04,4.03,1,2.4
8436,11.72,77.91,4.14,1,2.4
8437,11.87,77.85,4.16,1,2.4
8438,11.64,77.93,4.19,1,2.4
8439,11.39,78.74,4.18,1,2.4
8440,11.08,78.64,4.12,1,2.4
8441,10.83,79.42,4.12,1,2.4
8442,11.14,79.63,4.17,1,2.4
8443,11.14,79.41,4.3,1,2.4
8444,11.33,79.32,4.4,1,2.4
8445,11.78,79.51,4.55,1,2.4
8446,11.64,79.06,4.52,1,2.4
8447,11.65,79.83,4.48,1,2.4
8448,11.77,80.38,4.53,1,2.4
8449,11.62,79.74,4.65,1,2.4
8450,7.93,67.19,0.93,0,7.2
8451,8.23,68.43,0.83,0,7.2
8452,7.99,68.73,0.75,0,7.2
8453,7.74,69.04,0.61,0,7.2
8454,7.81,69.82,0.59,0,7.2
8455,7.37,69.88,0.6,0,7.2
8456,6.96,70.37,0.68,0,7.2
8457,7.03,70.87,0.54,1,7.2
8458,7.02,70.31,0.43,0,7.2
8459,6.79,69.66,0.38,0,7.2
8460,6.72,69.69,0.23,0,7.2
8461,6.96,70.78,0.33,1,7.2
8462,6.99,71.51,0.34,0,7.2
8463,6.76,70.95,0.25,0,7.2
8464,6.65,71.71,0.31,1,7.2
8465,6.25,72.31,0.42,1,7.2
8466,6.59,72.69,0.4,1,7.2
8467,6.69,72.53,0.23,1,7.2
8468,6.78,72.29,0.2,1,7.2
8469,6.76,72.43,0.16,0,7.2
8470,6.94,72.8,0.22,0,7.2
8471,6.99,73.11,0.32,0,7.2
8472,7.62,73.44,0.24,0,7.2
8473,7.8,73.29,0.18,0,7.2
8474,7.07,73.97,0.22,0,7.2
8475,7.24,74.21,0.3,0,7.2
8476,7.23,73.38,0.21,0,7.2
8477,7.42,73.42,0.11,0,7.2
8478,6.81,74.58,0.25,0,7.2
8479,7.01,74.47,0.25,0,7.2
8480,6.9,73.48,0.34,1,7.2
8481,6.96,74.0,0.26,0,7.2
8482,6.82,74.7,0.28,0,7.2
8483,6.59,74.52,0.49,0,7.2
8484,6.76,74.79,0.45,0,7.2
8485,6.83,74.73,0.41,0,7.2
8486,7.4,74.81,0.61,0,7.2
8487,7.96,74.41,0.4,0,7.2
8488,8.09,75.14,0.3,0,7.2
8489,8.85,75.21,0.18,1,2.4
8490,8.81,75.75,0.3,1,2.4
8491,8.92,76.6,0.33,1,2.4
8492,9.31,76.18,0.25,1,2.4
8493,9.93,75.94,0.35,1,2.4
8494,9.77,76.13,0.34,1,2.4
8495,9.99,76.49,0.28,1,2.4
8496,10.21,75.91,0.45,1,2.4
8497,10.32,74.4,0.32,1,2.4
8498,10.53,74.88,0.28,1,2.4
8499,10.57,75.24,0.41,1,2.4
8500,7.28,75.56,1.22,0,7.2
8501,7.22,75.26,1.29,0,7.2
8502,7.28,75.54,1.36,1,7.2
8503,6.82,75.87,1.32,0,7.2
8504,6.69,75.97,1.58,1,7.2
8505,6.01,75.25,1.37,0,7.2
8506,5.65,75.54,1.3,0,7.2
8507,5.52,75.6,1.26,0,7.2
8508,5.54,76.66,1.28,1,7.2
8509,5.94,77.4,1.27,0,7.2
8510,6.29,77.29,1.29,1,7.2
8511,6.0,77.56,1.44,0,7.2
8512,6.12,77.44,1.56,0,7.2
8513,5.96,77.1,1.44,0,7.2
8514,5.9,77.05,1.38,0,7.2
8515,5.68,77.37,1.31,0,7.2
8516,5.81,77.33,1.39,0,7.2
8517,5.78,76.52,1.24,0,7.2
8518,5.33,76.77,1.23,0,12.0
8519,5.76,76.45,1.31,0,7.2
8520,5.92,76.37,1.39,1,7.2
8521,6.01,75.82,1.4,0,7.2
8522,6.0,75.87,1.16,0,7.2
8523,5.93,75.56,1.08,1,7.2
8524,6.1,75.85,1.06,1,7.2
8525,6.56,75.44,1.03,0,7.2
8526,6.45,74.89,1.11,0,7.2
8527,5.97,74.95,1.3,1,7.2
8528,6.05,74.65,1.33,0,7.2
8529,6.09,74.2,1.28,0,7.2
8530,6.47,74.21,1.2,0,7.2
8531,6.32,74.01,1.28,0,7.2
8532,6.55,74.11,1.26,0,7.2
8533,6.55,74.76,1.21,1,7.2
8534,6.08,74.69,1.06,0,7.2
8535,6.27,74.49,1.1,0,7.2
8536,6.23,73.43,1.2,0,7.2
8537,6.45,74.17,1.31,0,7.2
8538,6.89,73.43,1.3,0,7.2
8539,6.78,72.82,1.6,1,7.2
8540,7.06,72.79,1.64,0,7.2
8541,6.36,73.18,1.6,0,7.2
8542,6.45,72.36,1.61,0,7.2
8543,6.2,72.99,1.56,0,7.2
8544,6.84,72.26,1.64,0,7.2
8545,7.09,71.75,1.5,0,7.2
8546,7.15,72.43,1.61,1,7.2
8547,6.66,72.18,1.4,0,7.2
8548,6.15,72.76,1.21,0,7.2
8549,5.66,71.85,1.38,0,7.2
8550,10.13,72.66,2.59,1,2.4
